code,name,icao,iata,wmo,msc_id,country,province_territory,lat,lon,station_type,sources_available,data_provider
209,Valemount Met_60,209,209,,BC_ENV-AQ_209,Canada,BC,52.833,-119.268,airport,geomet,MSC
21,WOSS CAMP,21,21,,BC_WMB_21,Canada,BC,50.21312,-126.60705,airport,geomet,MSC
210,RISKE CREEK,210,210,,BC_WMB_210,Canada,BC,51.96,-122.51,airport,geomet,MSC
21091,WALLOPER,21091,21091,,BC_TRAN_21091,Canada,BC,50.52897,-120.47988,airport,geomet,MSC
211,NAZKO,211,211,,BC_WMB_211,Canada,BC,52.9575,-123.5958,airport,geomet,MSC
21123,BARRIERE,21123,21123,,BC_TRAN_21123,Canada,BC,51.11271,-120.13582,airport,geomet,MSC
21192,MAD RIVER,21192,21192,,BC_TRAN_21192,Canada,BC,51.66977,-119.56575,airport,geomet,MSC
212,Vanderhoof Courthouse,212,212,,BC_ENV-AQ_212,Canada,BC,54.0165,-124.0057,airport,geomet,MSC
213,ANAHIM LAKE HUB,213,213,,BC_WMB_213,Canada,BC,52.45667,-125.30333,airport,geomet,MSC
216,NEMIAH,216,216,,BC_WMB_216,Canada,BC,51.48,-123.81833,airport,geomet,MSC
218,LONE BUTTE,218,218,,BC_WMB_218,Canada,BC,51.507,-121.162,airport,geomet,MSC
22,Kenamu River,22,22,,NL-DFFA_022,Canada,NL,52.86423,-60.15837,airport,geomet,MSC
22095,Annis Pit,22095,22095,,BC_TRAN_22095,Canada,BC,50.78958,-119.07934,airport,geomet,MSC
22096,MALAKWA,22096,22096,,BC_TRAN_22096,Canada,BC,50.93416,-118.78866,airport,geomet,MSC
221,BALDFACE,221,221,,BC_WMB_221,Canada,BC,52.7101,-124.48225,airport,geomet,MSC
22123,SQUILAX,22123,22123,,BC_TRAN_22123,Canada,BC,50.87278,-119.57111,airport,geomet,MSC
222,GASPARD,222,222,,BC_WMB_222,Canada,BC,51.45167,-122.66167,airport,geomet,MSC
225,KNIFE,225,225,,BC_WMB_225,Canada,BC,52.04972,-121.87383,airport,geomet,MSC
226,MIDDLE LAKE,226,226,,BC_WMB_226,Canada,BC,51.70167,-124.875,airport,geomet,MSC
227,GAVIN,227,227,,BC_WMB_227,Canada,BC,52.47,-121.74167,airport,geomet,MSC
228,BENSON,228,228,,BC_WMB_228,Canada,BC,52.91,-122.065,airport,geomet,MSC
23,Churchill Falls,23,23,,NL-DFFA_023,Canada,NL,53.45214,-63.53204,airport,geomet,MSC
230,HORSEFLY,230,230,,BC_WMB_230,Canada,BC,52.33,-121.39667,airport,geomet,MSC
23097,KALAMALKA LOOKOUT,23097,23097,,BC_TRAN_23097,Canada,BC,50.2112,-119.30607,airport,geomet,MSC
232,COLDSCAUR LAKE,232,232,,BC_WMB_232,Canada,BC,51.72378,-120.38993,airport,geomet,MSC
23221,SUMMERLAND SLIDE,23221,23221,,BC_TRAN_23221,Canada,BC,49.66532,-119.70539,airport,geomet,MSC
233,TALCHAKO,233,233,,BC_WMB_233,Canada,BC,52.25135,-126.02837,airport,geomet,MSC
234,TIMOTHY,234,234,,BC_WMB_234,Canada,BC,51.913,-121.389,airport,geomet,MSC
235,YOUNG LAKE,235,235,,BC_WMB_235,Canada,BC,51.23777,-120.99762,airport,geomet,MSC
236,MEADOW LAKE,236,236,,BC_WMB_236,Canada,BC,51.375,-121.71667,airport,geomet,MSC
239,CLEARWATER HUB,239,239,,BC_WMB_239,Canada,BC,51.6289,-120.09457,airport,geomet,MSC
24093,Bromley Rock,24093,24093,,BC_TRAN_24093,Canada,BC,49.40616,-120.26299,airport,geomet,MSC
24094,RACETRACK,24094,24094,,BC_TRAN_24094,Canada,BC,49.6725,-120.60468,airport,geomet,MSC
24126,APEX ROADSIDE,24126,24126,,BC_TRAN_24126,Canada,BC,49.39693,-119.9008,airport,geomet,MSC
24191,YELLOW LAKE,24191,24191,,BC_TRAN_24191,Canada,BC,49.34247,-119.72846,airport,geomet,MSC
24225,RED BLUFFS,24225,24225,,BC_TRAN_24225,Canada,BC,49.47619,-120.62431,airport,geomet,MSC
243,EAST BARRIERE,243,243,,BC_WMB_243,Canada,BC,51.25313,-119.88168,airport,geomet,MSC
244,WINDY MOUNTAIN,244,244,,BC_WMB_244,Canada,BC,51.67,-120.65,airport,geomet,MSC
250,HARBOUR LAKE,250,250,,BC_WMB_250,Canada,BC,51.52267,-119.11335,airport,geomet,MSC
25092,HELMER LK,25092,25092,,BC_TRAN_25092,Canada,BC,50.32083,-120.63661,airport,geomet,MSC
25093,LARSON HILL,25093,25093,,BC_TRAN_25093,Canada,BC,49.83111,-120.935,airport,geomet,MSC
25094,Desmond Hill,25094,25094,,BC_TRAN_25094,Canada,BC,50.43999,-120.5987,airport,geomet,MSC
25095,Comstock,25095,25095,,BC_TRAN_25095,Canada,BC,50.01749,-120.83608,airport,geomet,MSC
251,DECEPTION,251,251,,BC_WMB_251,Canada,BC,51.967,-120.608,airport,geomet,MSC
2513,NORTH ADAMS,2513,2513,,BC_WMB_2513,Canada,BC,51.3967,-119.4675,airport,geomet,MSC
25221,COQUIHALLA SUMMIT,25221,25221,,BC_TRAN_25221,Canada,BC,49.5941,-121.09948,airport,geomet,MSC
25225,GREAT BEAR,25225,25225,,BC_TRAN_25225,Canada,BC,49.59582,-121.17805,airport,geomet,MSC
25229,LITTLE BEAR,25229,25229,,BC_TRAN_25229,Canada,BC,49.59924,-121.17801,airport,geomet,MSC
253,CAHILTY,253,253,,BC_WMB_253,Canada,BC,50.88788,-119.83832,airport,geomet,MSC
255,LIKELY RS,255,255,,BC_WMB_255,Canada,BC,52.615,-121.51333,airport,geomet,MSC
26090,GLADWIN RAIN GAUGE,26090,26090,,BC_TRAN_26090,Canada,BC,50.24784,-121.49904,airport,geomet,MSC
26091,GLADWIN,26091,26091,,BC_TRAN_26091,Canada,BC,50.24784,-121.49904,airport,geomet,MSC
26124,BLUENOSE,26124,26124,,BC_TRAN_26124,Canada,BC,50.81386,-122.18831,airport,geomet,MSC
26125,Gold Bridge,26125,26125,,BC_TRAN_26125,Canada,BC,50.85442,-122.83625,airport,geomet,MSC
262,BIG VALLEY,262,262,,BC_WMB_262,Canada,BC,53.26167,-121.76167,airport,geomet,MSC
26221,BLOWDOWN PEAK,26221,26221,,BC_TRAN_26221,Canada,BC,50.40694,-122.25556,airport,geomet,MSC
26222,BLOWDOWN MID,26222,26222,,BC_TRAN_26222,Canada,BC,50.40222,-122.26472,airport,geomet,MSC
26223,CHANNEL CREEK RAIN GAUGE,26223,26223,,BC_TRAN_26223,Canada,BC,50.44405,-122.25327,airport,geomet,MSC
26224,CAYOOSH SUMMIT,26224,26224,,BC_TRAN_26224,Canada,BC,50.37978,-122.47403,airport,geomet,MSC
263,Port Alberni Elementary,263,263,,BC_ENV-AQ_263,Canada,BC,49.261,-124.8066,airport,geomet,MSC
264,PRAIRIE CREEK,264,264,,BC_WMB_264,Canada,BC,52.39127,-120.985,airport,geomet,MSC
26501,FOUNTAIN SLIDE,26501,26501,,BC_TRAN_26501,Canada,BC,50.74,-121.86167,airport,geomet,MSC
26521,HIGHLINE,26521,26521,,BC_TRAN_26521,Canada,BC,50.62331,-122.44316,airport,geomet,MSC
266,WELLS GRAY,266,266,,BC_WMB_266,Canada,BC,52.34263,-120.24375,airport,geomet,MSC
267,Kamloops Federal Building,267,267,,BC_ENV-AQ_267,Canada,BC,50.67477,-120.334016,airport,geomet,MSC
270,GOSNEL,270,270,,BC_WMB_270,Canada,BC,52.4526,-119.17533,airport,geomet,MSC
271,Kitimat Haisla Village,271,271,,BC_ENV-AQ_271,Canada,BC,53.9732,-128.6508,airport,geomet,MSC
279,THYNNE,279,279,,BC_WMB_279,Canada,BC,49.71515,-120.86605,airport,geomet,MSC
280,LILLOOET,280,280,,BC_WMB_280,Canada,BC,50.67202,-121.88818,airport,geomet,MSC
28071,BIG BAR,28071,28071,,BC_TRAN_28071,Canada,BC,51.14693,-121.50162,airport,geomet,MSC
28093,BEGBIE SUMMIT,28093,28093,,BC_TRAN_28093,Canada,BC,51.47611,-121.37083,airport,geomet,MSC
283,BRENDA MINES,283,283,,BC_WMB_283,Canada,BC,49.86842,-119.99252,airport,geomet,MSC
284,Colwood City Hall,284,284,,BC_ENV-AQ_284,Canada,BC,48.42389,-123.49278,airport,geomet,MSC
286,TURTLE,286,286,,BC_WMB_286,Canada,BC,50.80333,-119.63,airport,geomet,MSC
29092,PENNASK SUMMIT,29092,29092,,BC_TRAN_29092,Canada,BC,49.90672,-120.01336,airport,geomet,MSC
29093,Pothole Lake,29093,29093,,BC_TRAN_29093,Canada,BC,49.93951,-120.54637,airport,geomet,MSC
29094,Brenda Mine,29094,29094,,BC_TRAN_29094,Canada,BC,49.86973,-119.93686,airport,geomet,MSC
291,GLIMPSE,291,291,,BC_WMB_291,Canada,BC,50.27045,-120.2883,airport,geomet,MSC
292,D'ARCY,292,292,,BC_WMB_292,Canada,BC,50.52167,-122.49806,airport,geomet,MSC
294,MERRITT HUB,294,294,,BC_WMB_294,Canada,BC,50.08745,-120.74573,airport,geomet,MSC
298,FINTRY,298,298,,BC_WMB_298,Canada,BC,50.20667,-119.48,airport,geomet,MSC
29AB-M3,Wolf Creek - Buckbrush Taiga,29AB-M3,29AB-M3,,YT-DE-WRB_29AB-M3,Canada,YT,60.521533,-135.19684,airport,geomet,MSC
2A06P,Mount Revelstoke,2A06P,2A06P,,BC-ENV-ASW_2A06P,Canada,BC,51.0363417,-118.1516028,airport,geomet,MSC
2A18P,Keystone Creek,2A18P,2A18P,,BC-ENV-ASW_2A18P,Canada,BC,51.4112889,-118.3606556,airport,geomet,MSC
2A21P,Molson Creek,2A21P,2A21P,,BC-ENV-ASW_2A21P,Canada,BC,52.2205556,-118.2258333,airport,geomet,MSC
2A30P,Colpitti Creek,2A30P,2A30P,,BC-ENV-ASW_2A30P,Canada,BC,51.6077222,-117.6108611,airport,geomet,MSC
2A31P,Caribou Creek,2A31P,2A31P,,BC-ENV-ASW_2A31P,Canada,BC,51.1090278,-117.2284167,airport,geomet,MSC
2A32P,Wildcat Creek,2A32P,2A32P,,BC-ENV-ASW_2A32P,Canada,BC,51.6963028,-116.6294111,airport,geomet,MSC
2A33P,Conrad Glacier,2A33P,2A33P,,BC-ENV-ASW_2A33P,Canada,BC,50.812033,-116.93975,airport,geomet,MSC
2A34P,Glacier NP Rogers Pass Lower,2A34P,2A34P,,BC-ENV-ASW_2A34P,Canada,BC,51.270116,-117.509425,airport,geomet,MSC
2A35P,Fred Laing Lower,2A35P,2A35P,,BC-ENV-ASW_2A35P,Canada,BC,52.05381,-118.58594,airport,geomet,MSC
2B06P,Barnes Creek,2B06P,2B06P,,BC-ENV-ASW_2B06P,Canada,BC,50.068553,-118.351122,airport,geomet,MSC
2B08P,St. Leon Creek,2B08P,2B08P,,BC-ENV-ASW_2B08P,Canada,BC,50.4341722,-117.7012139,airport,geomet,MSC
2B10P,Fauquier Water Treatment Plant,2B10P,2B10P,,BC-ENV-ASW_2B10P,Canada,BC,49.864182,-118.074228,airport,geomet,MSC
2C09Q,Morrissey Ridge,2C09Q,2C09Q,,BC-ENV-ASW_2C09Q,Canada,BC,49.447222,-114.975,airport,geomet,MSC
2C10P,Moyie Mountain,2C10P,2C10P,,BC-ENV-ASW_2C10P,Canada,BC,49.2515,-115.7739,airport,geomet,MSC
2C14P,Floe Lake,2C14P,2C14P,,BC-ENV-ASW_2C14P,Canada,BC,51.0599167,-116.1371167,airport,geomet,MSC
2C21P,Fernie,2C21P,2C21P,,BC-ENV-ASW_2C21P,Canada,BC,49.48825,-115.0726111,airport,geomet,MSC
2D05P,Gray Creek Lower,2D05P,2D05P,,BC-ENV-ASW_2D05P,Canada,BC,49.61142,-116.6788,airport,geomet,MSC
2D07AP,Duncan Lake Dam 2,2D07AP,2D07AP,,BC-ENV-ASW_2D07AP,Canada,BC,50.238723,-116.971343,airport,geomet,MSC
2D08P,East Creek,2D08P,2D08P,,BC-ENV-ASW_2D08P,Canada,BC,50.6396,-116.9297333,airport,geomet,MSC
2D10P,Gray Creek Upper,2D10P,2D10P,,BC-ENV-ASW_2D10P,Canada,BC,49.61656,-116.6589,airport,geomet,MSC
2D14P,Redfish Creek,2D14P,2D14P,,BC-ENV-ASW_2D14P,Canada,BC,49.69008,-117.0865,airport,geomet,MSC
2D15P,Kaslo Airport,2D15P,2D15P,,BC-ENV-ASW_2D15P,Canada,BC,49.90375,-116.9282778,airport,geomet,MSC
2D16P,New Denver East,2D16P,2D16P,,BC-ENV-ASW_2D16P,Canada,BC,49.996657,-117.358372,airport,geomet,MSC
2E07P,Grano Creek,2E07P,2E07P,,BC-ENV-ASW_2E07P,Canada,BC,49.55197,-118.6773,airport,geomet,MSC
2F01AP,Trout Creek West,2F01AP,2F01AP,,BC-ENV-ASW_2F01AP,Canada,BC,49.74017,-120.1891,airport,geomet,MSC
2F05P,Mission Creek,2F05P,2F05P,,BC-ENV-ASW_2F05P,Canada,BC,49.94467,-118.9497,airport,geomet,MSC
2F08P,Greyback Reservoir,2F08P,2F08P,,BC-ENV-ASW_2F08P,Canada,BC,49.616344,-119.422678,airport,geomet,MSC
2F09P,Whiterocks Mountain,2F09P,2F09P,,BC-ENV-ASW_2F09P,Canada,BC,50.01669,-119.7461,airport,geomet,MSC
2F10P,Silver Star Mountain,2F10P,2F10P,,BC-ENV-ASW_2F10P,Canada,BC,50.37136,-119.06211,airport,geomet,MSC
2F18P,Brenda Mine,2F18P,2F18P,,BC-ENV-ASW_2F18P,Canada,BC,49.8623611,-119.9821111,airport,geomet,MSC
2F19P,Oyama Lake,2F19P,2F19P,,BC-ENV-ASW_2F19P,Canada,BC,50.11633,-119.279,airport,geomet,MSC
2G03P,Blackwall Peak,2G03P,2G03P,,BC-ENV-ASW_2G03P,Canada,BC,49.09414,-120.7725,airport,geomet,MSC
3,Houston Firehall_60,3,3,,BC_ENV-AQ_3,Canada,BC,54.3983,-126.6416,airport,geomet,MSC
301,PEMBERTON BASE,301,301,,BC_WMB_301,Canada,BC,50.30593,-122.72878,airport,geomet,MSC
302,ASPEN GROVE,302,302,,BC_WMB_302,Canada,BC,49.94811,-120.62107,airport,geomet,MSC
305,SPARKS LAKE,305,305,,BC_WMB_305,Canada,BC,50.9237,-120.86715,airport,geomet,MSC
306,FRENCH BAR,306,306,,BC_WMB_306,Canada,BC,51.17747,-122.24893,airport,geomet,MSC
307,LEIGHTON LAKE,307,307,,BC_WMB_307,Canada,BC,50.61525,-120.8361,airport,geomet,MSC
309,GWYNETH LAKE,309,309,,BC_WMB_309,Canada,BC,50.79633,-122.88047,airport,geomet,MSC
31091,HALL CREEK,31091,31091,,BC_TRAN_31091,Canada,BC,49.37333,-117.2425,airport,geomet,MSC
31092,BEASLEY BLUFFS,31092,31092,,BC_TRAN_31092,Canada,BC,49.48772,-117.41986,airport,geomet,MSC
311,MCLEAN LAKE,311,311,,BC_WMB_311,Canada,BC,50.7923,-121.35815,airport,geomet,MSC
31321,SOUTHRIDGE,31321,31321,,BC_TRAN_31321,Canada,BC,49.41778,-117.16111,airport,geomet,MSC
316,NAHATLATCH,316,316,,BC_WMB_316,Canada,BC,49.90178,-122.0207,airport,geomet,MSC
317,ALLISON PASS,317,317,,BC_WMB_317,Canada,BC,49.0623,-120.7674,airport,geomet,MSC
32091,MEADOWS JUNCTION,32091,32091,,BC_TRAN_32091,Canada,BC,49.18708,-117.44001,airport,geomet,MSC
321,GREENSTONE HUB,321,321,,BC_WMB_321,Canada,BC,50.61127,-120.64155,airport,geomet,MSC
322,AFTON,322,322,,BC_WMB_322,Canada,BC,50.67333,-120.48167,airport,geomet,MSC
32221,STRAWBERRY PASS,32221,32221,,BC_TRAN_32221,Canada,BC,49.20444,-117.89664,airport,geomet,MSC
326,PASKA LAKE,326,326,,BC_WMB_326,Canada,BC,50.504,-120.674,airport,geomet,MSC
328,PENTICTON RS,328,328,,BC_WMB_328,Canada,BC,49.51833,-119.55333,airport,geomet,MSC
33093,ANARCHIST SUMMIT,33093,33093,,BC_TRAN_33093,Canada,BC,49.0052,-119.31458,airport,geomet,MSC
33095,EHOLT SUMMIT,33095,33095,,BC_TRAN_33095,Canada,BC,49.14818,-118.53021,airport,geomet,MSC
33099,MCCULLOCH,33099,33099,,BC_TRAN_33099,Canada,BC,49.75778,-119.12639,airport,geomet,MSC
331,ASHNOLA,331,331,,BC_WMB_331,Canada,BC,49.13905,-120.1844,airport,geomet,MSC
33121,BLUEBERRY,33121,33121,,BC_TRAN_33121,Canada,BC,49.15997,-118.10936,airport,geomet,MSC
33122,PAULSON SUMMIT,33122,33122,,BC_TRAN_33122,Canada,BC,49.24368,-118.05205,airport,geomet,MSC
334,MCCUDDY,334,334,,BC_WMB_334,Canada,BC,49.14833,-119.415,airport,geomet,MSC
34091,MONASHEE PASS,34091,34091,,BC_TRAN_34091,Canada,BC,50.05055,-118.39633,airport,geomet,MSC
34126,FISH LAKE,34126,34126,,BC_TRAN_34126,Canada,BC,50.04631,-117.17914,airport,geomet,MSC
34127,DARDANELLE RIDGE,34127,34127,,BC_TRAN_34127,Canada,BC,50.0223,-117.18099,airport,geomet,MSC
34128,LONDON RIDGE LOW,34128,34128,,BC_TRAN_34128,Canada,BC,50.04589,-117.23481,airport,geomet,MSC
34224,LARDEAU,34224,34224,,BC_TRAN_34224,Canada,BC,50.15417,-116.9675,airport,geomet,MSC
34225,LARDEAU HIGH,34225,34225,,BC_TRAN_34225,Canada,BC,50.24889,-117.08028,airport,geomet,MSC
343,HOWARD,343,343,,BC_WMB_343,Canada,BC,52.37208,-118.66028,airport,geomet,MSC
344,SEYMOUR ARM,344,344,,BC_WMB_344,Canada,BC,51.27352,-118.9147,airport,geomet,MSC
346,SALMON ARM,346,346,,BC_WMB_346,Canada,BC,50.685,-119.235,airport,geomet,MSC
34621,COFFEE CREEK,34621,34621,,BC_TRAN_34621,Canada,BC,49.71441,-116.90724,airport,geomet,MSC
34791,SUMMIT LAKE,34791,34791,,BC_TRAN_34791,Canada,BC,50.1475,-117.5925,airport,geomet,MSC
34891,SLOCAN LAKE,34891,34891,,BC_TRAN_34891,Canada,BC,49.87759,-117.39829,airport,geomet,MSC
35091,CANAL FLATS,35091,35091,,BC_TRAN_35091,Canada,BC,49.99431,-115.76109,airport,geomet,MSC
35092,MOYIE,35092,35092,,BC_TRAN_35092,Canada,BC,49.32611,-115.82889,airport,geomet,MSC
35093,Kimberley,35093,35093,,BC_TRAN_35093,Canada,BC,49.66115,-115.96779,airport,geomet,MSC
35094,IRISHMAN,35094,35094,,BC_TRAN_35094,Canada,BC,49.17203,-116.00877,airport,geomet,MSC
352,CURWEN CREEK,352,352,,BC_WMB_352,Canada,BC,50.60215,-118.42292,airport,geomet,MSC
35980,Burford MOE Climate Station,35980,35980,,ON_GRCA_35980,Canada,ON,43.11695875,-80.47856424,airport,geomet,MSC
361,TSAR CREEK,361,361,,BC_WMB_361,Canada,BC,51.99722,-118.1025,airport,geomet,MSC
36124,MORRISSEY,36124,36124,,BC_TRAN_36124,Canada,BC,49.39,-115.02306,airport,geomet,MSC
36125,MORRISSEY HIGH,36125,36125,,BC_TRAN_36125,Canada,BC,49.37254,-115.04689,airport,geomet,MSC
36191,LINE CREEK,36191,36191,,BC_TRAN_36191,Canada,BC,49.88374,-114.8905,airport,geomet,MSC
36192,CROWSNEST,36192,36192,,BC_TRAN_36192,Canada,BC,49.65019,-114.71286,airport,geomet,MSC
36195,STEAMBOAT,36195,36195,,BC_TRAN_36195,Canada,BC,49.4744,-115.52456,airport,geomet,MSC
362,MABEL LAKE 2,362,362,,BC_WMB_362,Canada,BC,50.35167,-118.77333,airport,geomet,MSC
363,REVELSTOKE,363,363,,BC_WMB_363,Canada,BC,51.06033,-118.21717,airport,geomet,MSC
366,WHISKEY,366,366,,BC_WMB_366,Canada,BC,51.06533,-116.785,airport,geomet,MSC
367,MARION,367,367,,BC_WMB_367,Canada,BC,51.04217,-116.36383,airport,geomet,MSC
37,BEAVER CREEK,37,37,,BC_WMB_37,Canada,BC,49.37748,-124.93327,airport,geomet,MSC
37091,VERMILLION PIT,37091,37091,,BC_TRAN_37091,Canada,BC,50.7382,-116.1764,airport,geomet,MSC
37092,NORDIC 2,37092,37092,,BC_TRAN_37092,Canada,BC,51.507,-117.42179,airport,geomet,MSC
37093,QUARTZ CREEK,37093,37093,,BC_TRAN_37093,Canada,BC,51.47846,-117.35992,airport,geomet,MSC
37121,KICKING HORSE,37121,37121,,BC_TRAN_37121,Canada,BC,51.31514,-116.87847,airport,geomet,MSC
37122,KICKING HORSE SOLAR,37122,37122,,BC_TRAN_37122,Canada,BC,51.31056,-116.88467,airport,geomet,MSC
37124,Black Wall,37124,37124,,BC_TRAN_37124,Canada,BC,51.30582,-116.88507,airport,geomet,MSC
37126,TOP OF TEN MILE 2,37126,37126,,BC_TRAN_37126,Canada,BC,51.27483,-116.76653,airport,geomet,MSC
37191,Blaeberry,37191,37191,,BC_TRAN_37191,Canada,BC,51.4296,-117.06427,airport,geomet,MSC
37192,QUINN CREEK,37192,37192,,BC_TRAN_37192,Canada,BC,51.02732,-116.53516,airport,geomet,MSC
37221,TOBY CREEK,37221,37221,,BC_TRAN_37221,Canada,BC,50.45147,-116.25674,airport,geomet,MSC
37222,LITTLE DRAGON,37222,37222,,BC_TRAN_37222,Canada,BC,50.43361,-116.32,airport,geomet,MSC
37223,LITTLE DRAGON SNOW,37223,37223,,BC_TRAN_37223,Canada,BC,50.43048,-116.3196,airport,geomet,MSC
37291,PANORAMA,37291,37291,,BC_TRAN_37291,Canada,BC,50.46343,-116.23348,airport,geomet,MSC
374,SUCCOUR CREEK,374,374,,BC_WMB_374,Canada,BC,51.71617,-117.54167,airport,geomet,MSC
376,TABERNACLE (WIND),376,376,,BC_WMB_376,Canada,BC,51.75133,-117.76133,airport,geomet,MSC
379,GOLD HILL,379,379,,BC_WMB_379,Canada,BC,50.36583,-117.0645,airport,geomet,MSC
380,POWDER CREEK,380,380,,BC_WMB_380,Canada,BC,49.9065,-116.8551,airport,geomet,MSC
38021,REVELSTOKE YARD,38021,38021,,BC_TRAN_38021,Canada,BC,51.00006,-118.22872,airport,geomet,MSC
38121,3 VALLEY REMOTE,38121,38121,,BC_TRAN_38121,Canada,BC,50.92666,-118.44503,airport,geomet,MSC
38122,VICTOR MAIN,38122,38122,,BC_TRAN_38122,Canada,BC,50.93107,-118.40227,airport,geomet,MSC
38124,CLANWILLIAM,38124,38124,,BC_TRAN_38124,Canada,BC,50.96248,-118.37777,airport,geomet,MSC
38222,CORBIN PASS LOW,38222,38222,,BC_TRAN_38222,Canada,BC,51.19333,-117.77111,airport,geomet,MSC
38226,CORBIN PASS HIGH,38226,38226,,BC_TRAN_38226,Canada,BC,51.20083,-117.77778,airport,geomet,MSC
38227,ALBERT CANYON,38227,38227,,BC_TRAN_38227,Canada,BC,51.17986,-117.76453,airport,geomet,MSC
38228,LAURIE,38228,38228,,BC_TRAN_38228,Canada,BC,51.18992,-117.71083,airport,geomet,MSC
383,FALLS CREEK,383,383,,BC_WMB_383,Canada,BC,50.383,-117.8799,airport,geomet,MSC
38323,CARIBOU RIDGE,38323,38323,,BC_TRAN_38323,Canada,BC,51.51833,-118.46167,airport,geomet,MSC
38324,50 MILE,38324,38324,,BC_TRAN_38324,Canada,BC,51.59917,-118.60139,airport,geomet,MSC
38325,FRED LAING RIDGE,38325,38325,,BC_TRAN_38325,Canada,BC,52.04028,-118.57083,airport,geomet,MSC
38326,MICA,38326,38326,,BC_TRAN_38326,Canada,BC,51.95778,-118.56222,airport,geomet,MSC
38327,FRED LAING LOWER,38327,38327,,BC_TRAN_38327,Canada,BC,52.05307,-118.58543,airport,geomet,MSC
38424,GALENA PASS,38424,38424,,BC_TRAN_38424,Canada,BC,50.70806,-117.755,airport,geomet,MSC
38491,BLANKET,38491,38491,,BC_TRAN_38491,Canada,BC,50.80856,-118.06795,airport,geomet,MSC
38495,GALENA ROAD,38495,38495,,BC_TRAN_38495,Canada,BC,50.70083,-117.74403,airport,geomet,MSC
385,DUNCAN,385,385,,BC_WMB_385,Canada,BC,50.78083,-117.1805,airport,geomet,MSC
387,TROUT LAKE,387,387,,BC_WMB_387,Canada,BC,50.62133,-117.4645,airport,geomet,MSC
388,KETTLE 2,388,388,,BC_WMB_388,Canada,BC,49.95998,-118.62603,airport,geomet,MSC
39,Crofton Substation,39,39,,BC_ENV-AQ_39,Canada,BC,48.874529,-123.653929,airport,geomet,MSC
390,BEAVERDELL,390,390,,BC_WMB_390,Canada,BC,49.457,-119.08833,airport,geomet,MSC
391,EIGHT MILE,391,391,,BC_WMB_391,Canada,BC,49.43283,-118.57833,airport,geomet,MSC
39121,KOOTENAY PASS,39121,39121,,BC_TRAN_39121,Canada,BC,49.05806,-117.04,airport,geomet,MSC
39123,STAGLEAP,39123,39123,,BC_TRAN_39123,Canada,BC,49.07161,-117.08389,airport,geomet,MSC
39124,CRAGS RIDGE,39124,39124,,BC_TRAN_39124,Canada,BC,49.07644,-117.00218,airport,geomet,MSC
392,GRAND FORKS,392,392,,BC_WMB_392,Canada,BC,49.0307,-118.4156,airport,geomet,MSC
39291,GOATFELL,39291,39291,,BC_TRAN_39291,Canada,BC,49.10933,-116.16947,airport,geomet,MSC
393,NICOLL,393,393,,BC_WMB_393,Canada,BC,49.52667,-118.36033,airport,geomet,MSC
394,ROCK CREEK,394,394,,BC_WMB_394,Canada,BC,49.052,-118.93667,airport,geomet,MSC
396,OCTOPUS CREEK,396,396,,BC_WMB_396,Canada,BC,49.699,-118.081,airport,geomet,MSC
3A09P,Palisade Lake,3A09P,3A09P,,BC-ENV-ASW_3A09P,Canada,BC,49.454444,-123.031944,airport,geomet,MSC
3A19P,Orchid Lake,3A19P,3A19P,,BC-ENV-ASW_3A19P,Canada,BC,49.535833,-123.050834,airport,geomet,MSC
3A20P,Callaghan,3A20P,3A20P,,BC-ENV-ASW_3A20P,Canada,BC,50.137056,-123.102889,airport,geomet,MSC
3A22P,Nostetuko River,3A22P,3A22P,,BC-ENV-ASW_3A22P,Canada,BC,51.24325,-124.459583,airport,geomet,MSC
3A24P,Mosley Creek Upper,3A24P,3A24P,,BC-ENV-ASW_3A24P,Canada,BC,51.77617,-124.6218,airport,geomet,MSC
3A25P,Squamish River Upper,3A25P,3A25P,,BC-ENV-ASW_3A25P,Canada,BC,50.1543,-123.4361,airport,geomet,MSC
3A28P,Tetrahedron,3A28P,3A28P,,BC-ENV-ASW_3A28P,Canada,BC,49.59785,-123.60499,airport,geomet,MSC
3A29P,Loch Lomand,3A29P,3A29P,,BC-ENV-ASW_3A29P,Canada,BC,49.592,-123.0444,airport,geomet,MSC
3B17P,Wolf River Upper,3B17P,3B17P,,BC-ENV-ASW_3B17P,Canada,BC,49.7041389,-125.67925,airport,geomet,MSC
3B23P,Jump Creek,3B23P,3B23P,,BC-ENV-ASW_3B23P,Canada,BC,48.969505,-124.276182,airport,geomet,MSC
3B24P,Heather Mountain Upper,3B24P,3B24P,,BC-ENV-ASW_3B24P,Canada,BC,48.943875,-124.452113,airport,geomet,MSC
3B26P,Mount Arrowsmith,3B26P,3B26P,,BC-ENV-ASW_3B26P,Canada,BC,49.207376,-124.567776,airport,geomet,MSC
3C08P,Burnt Bridge Creek,3C08P,3C08P,,BC-ENV-ASW_3C08P,Canada,BC,52.480889,-126.247833,airport,geomet,MSC
4,Camp 185,4,4,,NL-DFFA_004,Canada,NL,48.637722,-58.18625,airport,geomet,MSC
401,GOATFELL,401,401,,BC_WMB_401,Canada,BC,49.12533,-116.16383,airport,geomet,MSC
402,PENDOREILLE,402,402,,BC_WMB_402,Canada,BC,49.05056,-117.41389,airport,geomet,MSC
